,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma,label
15203,0.404179,0.129819,0.025582,0.033611,0.01959,0.017311,0.015133,0.007119,relax
15204,0.401381,0.138111,0.026656,0.032013,0.022118,0.018376,0.015391,0.007642,relax
15205,0.397237,0.120999,0.033416,0.024631,0.015176,0.022,0.017691,0.006508,relax
15206,0.519331,0.127913,0.035315,0.026305,0.016501,0.022377,0.018234,0.006595,relax
15207,0.483752,0.114644,0.038304,0.026152,0.015856,0.020923,0.017208,0.006215,relax
15208,0.588913,0.113385,0.040752,0.029172,0.020403,0.021041,0.015502,0.005927,relax
15209,0.789201,0.127421,0.049156,0.051333,0.034145,0.038509,0.01781,0.00582,relax
15210,0.733651,0.122961,0.048736,0.047838,0.035275,0.038277,0.016941,0.005643,relax
15211,0.851975,0.12606,0.054133,0.049705,0.038694,0.039251,0.016717,0.005993,relax
15212,0.857577,0.135381,0.056333,0.053706,0.041332,0.041397,0.012799,0.005684,relax
15213,1.113173,0.136686,0.054423,0.052256,0.041349,0.040464,0.011506,0.003507,relax
15214,1.115417,0.129983,0.054119,0.053402,0.042701,0.04168,0.012501,0.004492,relax
15215,1.069934,0.113456,0.037849,0.05036,0.042878,0.038362,0.009762,0.004579,relax
15216,0.936651,0.10781,0.036515,0.049201,0.041902,0.038455,0.00957,0.004736,relax
15217,1.072462,0.120677,0.033235,0.048463,0.042644,0.044027,0.011575,0.005482,relax
15218,1.081718,0.123097,0.031616,0.045395,0.038176,0.043457,0.012018,0.005749,relax
15219,0.926799,0.109924,0.019328,0.021131,0.024721,0.028357,0.010637,0.005545,relax
15220,0.869725,0.093104,0.022507,0.026153,0.023782,0.030713,0.011539,0.006253,relax
15221,0.806538,0.08862,0.020858,0.025342,0.021662,0.032017,0.012289,0.00626,relax
15222,0.778181,0.100127,0.018232,0.022217,0.017872,0.030259,0.01355,0.006849,relax
15223,0.51303,0.098026,0.017383,0.024469,0.021526,0.032456,0.015286,0.00702,relax
15224,0.506279,0.093206,0.015154,0.023161,0.017577,0.030663,0.013946,0.005628,relax
15225,0.500166,0.074225,0.016415,0.020923,0.015285,0.0321,0.013925,0.005112,relax
15226,0.481961,0.075606,0.01785,0.021425,0.017626,0.033371,0.015041,0.00514,relax
15227,0.341422,0.063536,0.019344,0.022324,0.01921,0.028835,0.014627,0.004589,relax
15228,0.227495,0.068201,0.021174,0.022668,0.020759,0.027807,0.015062,0.004541,relax
15229,0.234064,0.07102,0.019954,0.022558,0.019978,0.025961,0.013429,0.004421,relax
15230,0.243812,0.065503,0.016272,0.016816,0.018812,0.02206,0.011814,0.003586,relax
15231,0.176466,0.074144,0.014092,0.017505,0.018177,0.02175,0.011664,0.003449,relax
15232,0.294305,0.07799,0.019187,0.015789,0.021723,0.022878,0.010757,0.003331,relax
15233,0.401463,0.091078,0.030939,0.014812,0.021035,0.021755,0.009939,0.00314,relax
15234,0.604487,0.129586,0.044425,0.017671,0.024866,0.023948,0.011065,0.003327,relax
15235,0.644629,0.134596,0.047457,0.017477,0.02504,0.020536,0.009805,0.003455,relax
15236,0.646965,0.163503,0.046878,0.01685,0.02317,0.022369,0.009998,0.00359,relax
15237,0.716764,0.16849,0.049986,0.018089,0.021452,0.02248,0.009994,0.003649,relax
15238,0.711458,0.172058,0.048106,0.018073,0.021485,0.023065,0.00977,0.003793,relax
15239,0.658888,0.173442,0.049119,0.022798,0.023606,0.023487,0.011088,0.004156,relax
15240,0.659326,0.177599,0.04915,0.024012,0.025303,0.027403,0.012392,0.004507,relax
15241,0.676648,0.169238,0.048744,0.02421,0.025052,0.027873,0.012447,0.005552,relax
15242,0.558557,0.144376,0.043659,0.02298,0.020609,0.024685,0.012191,0.0049,relax
15243,0.465731,0.136508,0.03442,0.022116,0.019265,0.024666,0.012198,0.004991,relax
15244,0.255164,0.099204,0.024361,0.023038,0.016124,0.023253,0.013936,0.005163,relax
15245,0.280069,0.223375,0.029786,0.031724,0.025653,0.028488,0.01585,0.00604,relax
15246,0.583112,0.220684,0.031682,0.037336,0.045452,0.031434,0.015061,0.00622,relax
15247,0.571941,0.212257,0.02667,0.034569,0.044862,0.030021,0.013298,0.005836,relax
15248,0.68885,0.225323,0.029578,0.03671,0.043782,0.03378,0.012634,0.005595,relax
15249,0.849048,0.223658,0.02909,0.032518,0.043435,0.033078,0.011306,0.005172,relax
15250,0.831971,0.217992,0.028636,0.031239,0.041663,0.029099,0.009976,0.004828,relax
15251,0.861374,0.230793,0.028423,0.041962,0.060862,0.033709,0.012704,0.004448,relax
15252,0.939352,0.24094,0.033738,0.045552,0.061592,0.036322,0.013788,0.005058,relax
15253,1.061453,0.257763,0.034913,0.044793,0.060158,0.036977,0.015186,0.005235,relax
15254,1.148801,0.255588,0.03626,0.041429,0.060938,0.038162,0.012849,0.005456,relax
15255,1.186011,0.122812,0.027686,0.033142,0.050924,0.032703,0.011049,0.00409,relax
15256,0.874886,0.09364,0.024335,0.026987,0.030204,0.026075,0.01015,0.003497,relax
15257,0.813562,0.092947,0.024193,0.026581,0.02958,0.025661,0.01,0.003424,relax
15258,0.690263,0.066291,0.019136,0.022041,0.028157,0.018903,0.009504,0.00319,relax
15259,0.522683,0.058651,0.018222,0.020046,0.02506,0.016482,0.009078,0.00307,relax
15260,0.419976,0.062292,0.015093,0.013139,0.013319,0.014461,0.012814,0.006847,relax
15261,0.660861,0.205167,0.031763,0.051531,0.018747,0.028,0.026697,0.014307,relax
15262,0.796929,0.234401,0.047877,0.056738,0.022585,0.031218,0.031993,0.016554,relax
15263,0.86431,0.238035,0.048867,0.060331,0.024278,0.033755,0.034093,0.017483,relax
15264,0.933822,0.252701,0.056338,0.068552,0.031546,0.038333,0.043671,0.01911,relax
15265,1.045743,0.277017,0.060635,0.079032,0.041101,0.043337,0.051754,0.023646,relax
15266,1.241651,0.282638,0.063294,0.078803,0.043762,0.04781,0.053283,0.024828,relax
15267,1.127931,0.268035,0.062674,0.078013,0.043845,0.04041,0.049601,0.023713,relax
15268,1.193026,0.37257,0.071235,0.088321,0.046709,0.046984,0.061038,0.024859,relax
15269,1.083493,0.370958,0.069572,0.087002,0.046273,0.046438,0.060758,0.023602,relax
15270,1.189705,0.393429,0.072596,0.092375,0.045463,0.048213,0.060461,0.027812,relax
15271,0.992624,0.265755,0.056604,0.055943,0.041163,0.036479,0.049553,0.02112,relax
15272,1.095248,0.377543,0.070181,0.071168,0.043356,0.046973,0.066736,0.021715,relax
15273,1.146464,0.393445,0.08062,0.069088,0.046879,0.046352,0.069115,0.022181,relax
15274,1.093984,0.380763,0.073315,0.061416,0.039904,0.042054,0.059966,0.020604,relax
15275,1.05634,0.417093,0.095086,0.059396,0.039917,0.047681,0.056744,0.017369,relax
15276,0.872368,0.505293,0.150653,0.074823,0.04244,0.056128,0.074163,0.01832,relax
15277,0.875584,0.509601,0.153153,0.072339,0.041615,0.05633,0.073863,0.016627,relax
15278,0.764484,0.429284,0.152035,0.065944,0.040372,0.05394,0.064239,0.015034,relax
15279,0.945447,0.462091,0.154505,0.067973,0.041506,0.055349,0.067753,0.016019,relax
15280,0.828163,0.438492,0.149392,0.060043,0.039413,0.052136,0.066018,0.012138,relax
15281,0.986531,0.454688,0.151319,0.064337,0.041579,0.054023,0.068011,0.013124,relax
15282,0.789497,0.322087,0.123908,0.04594,0.036771,0.04147,0.046875,0.010803,relax
15283,0.881133,0.323477,0.11716,0.048822,0.035445,0.043157,0.045292,0.010116,relax
15284,1.010034,0.362162,0.135043,0.060002,0.040893,0.066145,0.053072,0.013424,relax
15285,1.121141,0.318882,0.115471,0.062249,0.033574,0.06544,0.052014,0.014999,relax
15286,1.131053,0.244231,0.056217,0.047979,0.029442,0.053695,0.03525,0.014043,relax
15287,1.158048,0.23757,0.075429,0.053483,0.033223,0.060132,0.038874,0.015648,relax
15288,1.179929,0.24836,0.079545,0.053157,0.026872,0.063289,0.036532,0.016337,relax
15289,1.065348,0.260843,0.081366,0.05548,0.027503,0.06309,0.033699,0.016421,relax
15290,1.061139,0.259386,0.081707,0.055206,0.027221,0.063017,0.033418,0.015829,relax
15291,0.929906,0.236815,0.085468,0.049465,0.024789,0.061412,0.030648,0.014712,relax
15292,0.997,0.232083,0.083438,0.048524,0.0241,0.061,0.02992,0.014309,relax
15293,0.813359,0.218439,0.081777,0.045502,0.020912,0.058368,0.028593,0.01436,relax
15294,0.765638,0.181747,0.064061,0.03585,0.016306,0.036198,0.021209,0.011546,relax
15295,0.643546,0.172825,0.061257,0.026109,0.01731,0.027637,0.018982,0.008969,relax
15296,0.634606,0.151728,0.062584,0.025424,0.015801,0.026556,0.019172,0.007963,relax
15297,0.645657,0.1542,0.041616,0.020121,0.011018,0.019837,0.015779,0.00612,relax
15298,0.774998,0.126229,0.030539,0.017897,0.013981,0.01743,0.017619,0.006461,relax
15299,0.762341,0.089285,0.028842,0.01452,0.01319,0.017776,0.017918,0.005911,relax
15300,0.797991,0.188391,0.035719,0.038616,0.018723,0.02598,0.032365,0.008383,relax
15301,0.753839,0.18026,0.031417,0.03877,0.018403,0.024656,0.030963,0.008131,relax
15302,0.851018,0.181807,0.038612,0.039839,0.018647,0.026884,0.033012,0.010355,relax
15303,0.891081,0.17568,0.036119,0.03932,0.018299,0.026898,0.031946,0.0098,relax
15304,1.050155,0.181313,0.040402,0.03846,0.018495,0.028447,0.034009,0.009946,relax
15305,1.009539,0.176032,0.037365,0.038085,0.015443,0.027467,0.032806,0.00981,relax
15306,1.126157,0.180038,0.03771,0.039799,0.015407,0.032067,0.031988,0.010235,relax
15307,1.114955,0.177664,0.036103,0.039853,0.015422,0.032069,0.031225,0.010283,relax
15308,0.943496,0.153053,0.029691,0.0354,0.011144,0.02571,0.027738,0.008264,relax
15309,0.956047,0.145473,0.029318,0.03491,0.010688,0.024602,0.027937,0.008124,relax
15310,0.918783,0.056395,0.024174,0.012421,0.005705,0.017403,0.014294,0.007021,relax
15311,0.944201,0.067487,0.024995,0.014206,0.006318,0.018691,0.014354,0.007069,relax
15312,0.820367,0.201318,0.023022,0.012583,0.009824,0.023188,0.02072,0.005851,relax
15313,0.763768,0.202341,0.023402,0.012256,0.01005,0.023141,0.020371,0.00599,relax
15314,0.56138,0.203333,0.028346,0.018984,0.011301,0.024443,0.020533,0.005803,relax
15315,0.794767,0.321146,0.036373,0.055134,0.022244,0.073073,0.038264,0.019084,relax
15316,0.688838,0.341117,0.039639,0.057459,0.026403,0.069945,0.041157,0.019519,relax
15317,0.817227,0.353559,0.042711,0.079422,0.036132,0.074991,0.048436,0.026601,relax
15318,0.786039,0.359325,0.042686,0.080719,0.038474,0.076562,0.049891,0.027169,relax
15319,0.895156,0.39878,0.041736,0.091033,0.043362,0.083096,0.052999,0.028897,relax
15320,0.958226,0.41548,0.057209,0.093896,0.045466,0.083696,0.056122,0.030189,relax
15321,1.000462,0.45118,0.075993,0.107119,0.075628,0.09852,0.061095,0.037862,relax
15322,0.971785,0.32348,0.075147,0.107976,0.072242,0.092946,0.053407,0.037609,relax
15323,1.005449,0.410101,0.075659,0.111309,0.073452,0.095857,0.055814,0.03992,relax
15324,1.036091,0.557069,0.09682,0.136913,0.084164,0.110953,0.0637,0.04199,relax
15325,0.790498,0.439545,0.088468,0.101729,0.07346,0.062685,0.04631,0.029026,relax
15326,0.827095,0.429686,0.085932,0.105834,0.070365,0.064533,0.044988,0.028882,relax
15327,0.799336,0.414911,0.085432,0.083627,0.06096,0.060232,0.038818,0.022329,relax
15328,0.879644,0.406398,0.086261,0.083318,0.058864,0.059614,0.038063,0.022527,relax
15329,0.717648,0.366835,0.085037,0.072663,0.053395,0.052081,0.033798,0.020509,relax
15330,0.727211,0.334781,0.068967,0.068162,0.050818,0.050906,0.029821,0.018146,relax
15331,0.668307,0.298538,0.047937,0.053229,0.019856,0.034681,0.024323,0.0103,relax
15332,0.721549,0.299278,0.045661,0.05553,0.020966,0.03537,0.024997,0.009825,relax
15333,0.693937,0.216806,0.04519,0.053419,0.020325,0.032001,0.023226,0.007365,relax
15334,0.672985,0.071281,0.015852,0.02118,0.007774,0.015836,0.013834,0.00551,relax
15335,0.66525,0.068812,0.015633,0.019688,0.007422,0.015412,0.013237,0.005075,relax
15336,0.64338,0.052827,0.013609,0.010698,0.006317,0.011934,0.009939,0.004251,relax
15337,0.68492,0.063889,0.011141,0.013206,0.007631,0.012321,0.011376,0.004148,relax
15338,0.70146,0.070138,0.010868,0.012847,0.007734,0.012896,0.011673,0.004314,relax
15339,0.773013,0.079964,0.016592,0.016232,0.0095,0.014928,0.013746,0.00467,relax
15340,0.7099,0.081654,0.021188,0.017398,0.009912,0.01524,0.014248,0.00518,relax
15341,0.689798,0.07535,0.022786,0.017229,0.010051,0.016198,0.014785,0.005627,relax
15342,0.686113,0.076412,0.027514,0.018741,0.012352,0.018037,0.02046,0.008156,relax
15343,0.704919,0.075774,0.028256,0.017888,0.011749,0.018,0.020687,0.008525,relax
15344,0.697864,0.073001,0.039363,0.020232,0.012263,0.019673,0.02198,0.008958,relax
15345,0.931742,0.083125,0.040468,0.025519,0.014396,0.023272,0.02357,0.011339,relax
15346,0.892649,0.082505,0.039779,0.025669,0.014211,0.023205,0.023139,0.011399,relax
15347,0.745657,0.08534,0.042116,0.02442,0.013266,0.023882,0.023072,0.012382,relax
15348,0.64566,0.080448,0.041793,0.023523,0.013019,0.022622,0.021524,0.011384,relax
15349,0.824887,0.140727,0.053244,0.029452,0.016531,0.025354,0.022128,0.012016,relax
15350,0.894549,0.150139,0.047807,0.031924,0.016457,0.026211,0.023338,0.012997,relax
15351,0.912583,0.163293,0.051133,0.033657,0.017124,0.031593,0.02505,0.013398,relax
15352,0.814869,0.155022,0.044214,0.02874,0.01297,0.027631,0.018668,0.010683,relax
15353,0.816069,0.177093,0.044238,0.032945,0.013638,0.029335,0.024153,0.010436,relax
15354,1.079479,0.187955,0.045178,0.03462,0.014591,0.03719,0.042782,0.012588,relax
15355,0.868502,0.179592,0.044185,0.029472,0.01256,0.034063,0.041526,0.010267,relax
15356,0.865892,0.190411,0.048657,0.032009,0.013653,0.034833,0.043283,0.010088,relax
15357,0.944914,0.181598,0.047365,0.031169,0.012965,0.034143,0.043233,0.009095,relax
15358,0.956285,0.183086,0.046722,0.031664,0.013012,0.034084,0.043257,0.009096,relax
15359,0.709878,0.110028,0.029733,0.022731,0.008092,0.02979,0.04048,0.008175,relax
15360,0.789541,0.109429,0.032556,0.020672,0.007779,0.030154,0.040859,0.007642,relax
15361,0.89148,0.204612,0.034969,0.027599,0.012048,0.039389,0.044454,0.010021,relax
15362,0.993738,0.206443,0.045886,0.032527,0.017047,0.04476,0.046684,0.01344,relax
15363,1.100894,0.258997,0.058886,0.074749,0.025011,0.062086,0.051551,0.015411,relax
15364,0.810184,0.244299,0.051963,0.071775,0.02382,0.051762,0.032074,0.012777,relax
15365,0.802048,0.24671,0.053916,0.073056,0.02426,0.05188,0.0343,0.013166,relax
15366,0.922875,0.283052,0.060639,0.08569,0.032668,0.061774,0.041572,0.016197,relax
15367,0.814008,0.289446,0.060062,0.085008,0.033412,0.061231,0.039815,0.016565,relax
15368,0.899183,0.297252,0.076701,0.092128,0.035444,0.062934,0.046978,0.021307,relax
15369,1.017858,0.330862,0.081653,0.094019,0.041777,0.068197,0.051547,0.023357,relax
15370,1.111316,0.333379,0.092205,0.099397,0.043398,0.069446,0.050743,0.023385,relax
15371,1.141414,0.325561,0.103336,0.107545,0.042742,0.070181,0.057262,0.031038,relax
15372,1.15217,0.332298,0.101809,0.105433,0.038833,0.067774,0.056096,0.029522,relax
15373,1.103352,0.268407,0.095695,0.059319,0.030768,0.050075,0.048294,0.029482,relax
15374,1.108825,0.275973,0.098557,0.05916,0.031204,0.051783,0.047938,0.0303,relax
15375,1.143361,0.286219,0.097553,0.059504,0.032314,0.05324,0.04768,0.030778,relax
15376,1.13942,0.30405,0.094441,0.068549,0.027462,0.057604,0.046282,0.029821,relax
15377,1.127321,0.297466,0.094179,0.069325,0.027308,0.057565,0.046466,0.029818,relax
15378,1.164492,0.302253,0.078363,0.068554,0.026584,0.059198,0.043698,0.027123,relax
15379,1.161154,0.276668,0.078577,0.067961,0.021232,0.055006,0.041026,0.027701,relax
15380,0.988053,0.273715,0.067505,0.066743,0.020735,0.053298,0.040612,0.026727,relax
15381,0.971161,0.2266,0.064194,0.063218,0.019648,0.043367,0.032285,0.018832,relax
15382,0.873169,0.219621,0.055499,0.060377,0.018606,0.040335,0.030472,0.016943,relax
15383,0.916081,0.253217,0.050664,0.060874,0.020175,0.043571,0.028723,0.015649,relax
15384,0.954571,0.248784,0.042953,0.060377,0.021526,0.04338,0.032614,0.016771,relax
15385,1.06999,0.242367,0.043509,0.059969,0.020192,0.043024,0.031162,0.016104,relax
15386,0.957799,0.189991,0.039775,0.041112,0.018849,0.02907,0.029135,0.018187,relax
15387,1.078707,0.208396,0.045261,0.044648,0.02073,0.030242,0.030132,0.02003,relax
15388,1.128279,0.28076,0.089702,0.062729,0.028847,0.041565,0.042754,0.019982,relax
15389,1.070993,0.286847,0.088521,0.061629,0.027774,0.043598,0.04449,0.017814,relax
15390,1.033375,0.279054,0.088102,0.056316,0.026523,0.042215,0.043656,0.017522,relax
15391,0.926778,0.297742,0.075889,0.048893,0.025871,0.040238,0.041518,0.016199,relax
15392,0.965684,0.298477,0.077803,0.050997,0.026809,0.042028,0.042359,0.016527,relax
15393,0.958771,0.281038,0.079955,0.052807,0.029873,0.039826,0.04326,0.016766,relax
15394,1.02875,0.297458,0.111279,0.054054,0.030356,0.038545,0.043967,0.016229,relax
15395,1.018778,0.294982,0.110231,0.054438,0.031217,0.052994,0.044967,0.016337,relax
15396,1.083851,0.302331,0.113375,0.049468,0.030251,0.053795,0.04413,0.013581,relax
15397,0.961791,0.279517,0.107569,0.045145,0.027629,0.051671,0.041901,0.010904,relax
15398,0.830375,0.195099,0.064395,0.020384,0.019104,0.037157,0.025773,0.009161,relax
15399,0.762975,0.190588,0.060371,0.020588,0.019295,0.03416,0.022509,0.008624,relax
15400,0.770225,0.195928,0.063857,0.0224,0.019824,0.035557,0.024761,0.010627,relax
15401,0.86235,0.128756,0.06169,0.017288,0.017503,0.031356,0.024095,0.008767,relax
15402,0.821842,0.12561,0.060426,0.015666,0.016891,0.03083,0.024975,0.008638,relax
15403,0.726411,0.095227,0.054972,0.012508,0.011449,0.028799,0.022814,0.007533,relax
15404,0.600337,0.076039,0.02239,0.009692,0.008725,0.027182,0.016868,0.005722,relax
15405,0.574041,0.1275,0.037044,0.011081,0.014055,0.021314,0.029683,0.012486,relax
15406,0.533442,0.108795,0.033037,0.010591,0.011634,0.01924,0.025068,0.011278,relax
15407,0.673466,0.149628,0.033926,0.015609,0.012053,0.022348,0.027418,0.011802,relax
15408,0.760379,0.157625,0.035601,0.020268,0.015143,0.024132,0.028548,0.013285,relax
15409,0.845996,0.162846,0.043274,0.021227,0.01646,0.025975,0.029037,0.013639,relax
15410,0.964998,0.164973,0.079358,0.05879,0.028866,0.038329,0.038755,0.017887,relax
15411,0.844032,0.16359,0.079019,0.058511,0.028465,0.039683,0.037806,0.018587,relax
15412,0.975824,0.213193,0.079994,0.063807,0.029443,0.04334,0.039815,0.022204,relax
15413,0.960283,0.219013,0.080005,0.063822,0.029864,0.043176,0.039897,0.022594,relax
15414,0.967071,0.221982,0.082085,0.066472,0.030347,0.044283,0.041147,0.02287,relax
15415,1.021092,0.204442,0.076168,0.075062,0.029253,0.038471,0.042097,0.021394,relax
15416,1.012286,0.217623,0.074103,0.077293,0.029899,0.040096,0.04345,0.02149,relax
15417,0.875848,0.181729,0.074929,0.07343,0.029939,0.037596,0.042689,0.021102,relax
15418,0.72801,0.169135,0.070862,0.068447,0.025578,0.035047,0.040475,0.019285,relax
15419,0.628991,0.15324,0.06238,0.066334,0.023667,0.032381,0.039228,0.018773,relax
15420,0.453043,0.142499,0.019887,0.026125,0.010449,0.017901,0.026538,0.012321,relax
15421,0.439867,0.134021,0.018811,0.025079,0.010138,0.015697,0.025924,0.011559,relax
15422,0.142199,0.032732,0.006492,0.010139,0.004445,0.007857,0.007955,0.006238,relax
15423,0.147414,0.033622,0.006682,0.010287,0.005423,0.009113,0.010106,0.007745,relax
15424,0.149802,0.034875,0.007143,0.010774,0.00679,0.011008,0.011403,0.008541,relax
15425,0.167442,0.053613,0.009273,0.012146,0.008324,0.011928,0.012986,0.009039,relax
15426,0.168087,0.057016,0.009807,0.012788,0.011363,0.012804,0.014042,0.009566,relax
15427,0.20743,0.064864,0.011579,0.015513,0.011985,0.014683,0.015129,0.010735,relax
15428,0.217798,0.05666,0.01144,0.01533,0.011924,0.014749,0.015102,0.010241,relax
15429,0.255136,0.076573,0.013281,0.017886,0.013417,0.014279,0.015363,0.009926,relax
15430,0.281559,0.084189,0.014641,0.017687,0.01368,0.013607,0.013625,0.008222,relax
15431,0.225545,0.073472,0.012182,0.017746,0.012504,0.012853,0.01185,0.007758,relax
15432,0.234124,0.069877,0.01118,0.012421,0.011517,0.010635,0.009367,0.005747,relax
15433,0.232921,0.073929,0.013591,0.01374,0.013348,0.011241,0.008927,0.004667,relax
15434,0.239419,0.08623,0.015786,0.014298,0.013037,0.010811,0.008174,0.004398,relax
15435,0.320221,0.077671,0.018607,0.015427,0.017417,0.012537,0.008589,0.004488,relax
15436,0.38562,0.079274,0.020726,0.018922,0.015352,0.013083,0.009895,0.004562,relax
15437,0.398041,0.079145,0.019955,0.017437,0.016083,0.012315,0.009388,0.003779,relax
15438,0.392374,0.080761,0.020324,0.018645,0.016463,0.013048,0.009997,0.004013,relax
15439,0.329756,0.07036,0.019714,0.016418,0.015842,0.013436,0.010463,0.004536,relax
15440,0.367706,0.089938,0.030742,0.020987,0.016081,0.013519,0.011875,0.004811,relax
15441,0.419656,0.090554,0.037795,0.02145,0.017942,0.013943,0.012968,0.005151,relax
